participants;   mantel lower;   mantel upper; mantel sd;   mantel average;   elsim lower;   elsim upper;   elsim sd;   elsim average
105 ;  0.9961485596317581 ;  0.9979214088652283 ;  0.000393858260849922 ;  0.9972418286317346 ;  0.8112781954887216 ;  1.0 ;  0.04345664347386774 ;  0.9492299498746867       
106 ;  0.9956762713087004 ;  0.9982942106899036 ;  0.0005030165780526167 ;  0.9973019376502594 ;  0.8112781954887216 ;  1.0 ;  0.04384998148016807 ;  0.9518803258145363      
107 ;  0.9959243059523076 ;  0.998329216503384 ;  0.000439353111992191 ;  0.9973452781539844 ;  0.874310776942356 ;  1.0 ;  0.04328557203683191 ;  0.9550545112781954
108 ;  0.9958998267994703 ;  0.9980807029638389 ;  0.0005215059846834745 ;  0.9973208522109823 ;  0.874310776942356 ;  1.0 ;  0.04061099238930168 ;  0.958750626566416        
109 ;  0.9964183042555151 ;  0.9982195661867552 ;  0.00038509592697183963 ;  0.9974866222533131 ;  0.874310776942356 ;  1.0 ;  0.03767836094304407 ;  0.9585426065162906      
110 ;  0.9962353496332255 ;  0.9983458127358813 ;  0.0004142496967096012 ;  0.997519005282677 ;  0.874310776942356 ;  1.0 ;  0.04205173772383719 ;  0.953593984962406
111 ;  0.9962870222453565 ;  0.9984140753490934 ;  0.0004388895923343282 ;  0.9975663101315576 ;  0.874310776942356 ;  1.0 ;  0.03793079779679905 ;  0.9527030075187969       
112 ;  0.9958515877539496 ;  0.998362497186485 ;  0.00045134046443313474 ;  0.9975925461646276 ;  0.874310776942356 ;  1.0 ;  0.045540624467176126 ;  0.9539486215538847      
113 ;  0.9962209882482188 ;  0.9984248763103681 ;  0.0004176766120520244 ;  0.997615702601775 ;  0.874310776942356 ;  1.0 ;  0.042938330074975065 ;  0.9569561403508772       
114 ;  0.9956295158913041 ;  0.9984154645403094 ;  0.0004317386450592557 ;  0.9976561882392794 ;  0.874310776942356 ;  1.0 ;  0.039246851963595314 ;  0.9619260651629072      
115 ;  0.9965146326021768 ;  0.998546060810454 ;  0.00036107973773328976 ;  0.9977789083661599 ;  0.869924812030075 ;  1.0 ;  0.044199772029350104 ;  0.9558721804511278      
116 ;  0.9964972333353209 ;  0.9985486903278451 ;  0.00040789656493192176 ;  0.997834216570868 ;  0.874310776942356 ;  1.0 ;  0.03653565937748729 ;  0.9683696741854636       
117 ;  0.9966927002965172 ;  0.9987953167616396 ;  0.000413835972099673 ;  0.9977968053754708 ;  0.874310776942356 ;  1.0 ;  0.041843968386795015 ;  0.9562719298245613       
118 ;  0.9967981304599813 ;  0.9985326493519854 ;  0.0003889078000243919 ;  0.9979008584197678 ;  0.874310776942356 ;  1.0 ;  0.040616925208703664 ;  0.9587412280701754      
119 ;  0.9964088135670424 ;  0.9986731406154622 ;  0.00034654149687259 ;  0.9980403634775331 ;  0.874310776942356 ;  1.0 ;  0.04096276973154552 ;  0.9561177944862155
120 ;  0.9970404566392314 ;  0.9987178448953549 ;  0.00036750420904315106 ;  0.9980187821647256 ;  0.874310776942356 ;  1.0 ;  0.03666756540601129 ;  0.9560463659147869      
121 ;  0.9970286404057901 ;  0.9988141942668772 ;  0.00034413856250106533 ;  0.9980624861422489 ;  0.874310776942356 ;  1.0 ;  0.03961352088071876 ;  0.9530388471177944
122 ;  0.9969443190550331 ;  0.9987226157684153 ;  0.0003527522206122901 ;  0.9981138099445304 ;  0.874310776942356 ;  1.0 ;  0.03478155437405587 ;  0.9596842105263157       
123 ;  0.9973727790654869 ;  0.9989324817393995 ;  0.00030978419435429835 ;  0.998189628768229 ;  0.874310776942356 ;  1.0 ;  0.04348332851290673 ;  0.955734335839599        
124 ;  0.9970788225750734 ;  0.9988087280240208 ;  0.0003045110572985255 ;  0.9982113325858639 ;  0.874310776942356 ;  1.0 ;  0.041416500148478065 ;  0.9653496240601503      
125 ;  0.9974384552885642 ;  0.9990320984179638 ;  0.0002842785552823944 ;  0.9982491889187837 ;  0.874310776942356 ;  1.0 ;  0.045369950719079614 ;  0.9565463659147869      
126 ;  0.9975362637971017 ;  0.9989502184979347 ;  0.0002693686966407072 ;  0.9983393029642055 ;  0.874310776942356 ;  1.0 ;  0.03905385072143499 ;  0.9606027568922305       
127 ;  0.9976816239672422 ;  0.9989367586549385 ;  0.00028069822827206224 ;  0.9983821228195273 ;  0.874310776942356 ;  1.0 ;  0.03828293406134915 ;  0.9618333333333333      
128 ;  0.9975209640949312 ;  0.9988994597449049 ;  0.0002937887590028423 ;  0.998394394588906 ;  0.874310776942356 ;  1.0 ;  0.03802697269040016 ;  0.9559360902255638        
129 ;  0.9973797037654246 ;  0.9988527850477795 ;  0.0003060380864834696 ;  0.998369184076417 ;  0.874310776942356 ;  1.0 ;  0.04202327340884831 ;  0.956907268170426
130 ;  0.9974976897986682 ;  0.9988576065994705 ;  0.00026399008673852356 ;  0.9984374506511283 ;  0.874310776942356 ;  1.0 ;  0.04072842115735674 ;  0.9594298245614035      
131 ;  0.997658823917242 ;  0.9989386630296311 ;  0.0002474350957427535 ;  0.9985147535084309 ;  0.869924812030075 ;  1.0 ;  0.04429655303865367 ;  0.9589987468671679        
132 ;  0.9978155328487698 ;  0.9990297392177339 ;  0.00025648959513505576 ;  0.9985453402694895 ;  0.874310776942356 ;  1.0 ;  0.04365913980407229 ;  0.9563784461152882      
133 ;  0.9978113463877618 ;  0.9990375602919814 ;  0.0002747858406265652 ;  0.998566510697589 ;  0.874310776942356 ;  1.0 ;  0.0424513378455334 ;  0.958892230576441
134 ;  0.9978617287810959 ;  0.9990836734577788 ;  0.0002284172779751255 ;  0.998622017668732 ;  0.874310776942356 ;  1.0 ;  0.04018744039689062 ;  0.9620187969924812        
135 ;  0.9979957453801973 ;  0.9991765621119688 ;  0.0002392174130554018 ;  0.9986560420273021 ;  0.874310776942356 ;  1.0 ;  0.03805653426611107 ;  0.9605451127819549       
136 ;  0.9981299095810432 ;  0.9991356728897323 ;  0.00021575750955691602 ;  0.9987256015323236 ;  0.874310776942356 ;  1.0 ;  0.03853606702676955 ;  0.9665614035087718      
137 ;  0.9978387277722921 ;  0.9992078980589648 ;  0.00025358119828784075 ;  0.9986762743063143 ;  0.874310776942356 ;  1.0 ;  0.03754092810527594 ;  0.9651278195488722      
138 ;  0.9979943435975118 ;  0.9992120355237649 ;  0.00021496855457916214 ;  0.9987800645293431 ;  0.874310776942356 ;  1.0 ;  0.041795329492671146 ;  0.9530125313283208     
139 ;  0.9980997455183204 ;  0.9992026644671355 ;  0.0002242094644438058 ;  0.9988204890698071 ;  0.874310776942356 ;  1.0 ;  0.04072275610555817 ;  0.959438596491228        
140 ;  0.9982162319219826 ;  0.9992465712206101 ;  0.0002221299570522782 ;  0.9988393224887618 ;  0.874310776942356 ;  1.0 ;  0.03951561554889476 ;  0.9679248120300752       
141 ;  0.9980437205470623 ;  0.999210799754755 ;  0.00019742856587277502 ;  0.9988697657609719 ;  0.874310776942356 ;  1.0 ;  0.035845383017408756 ;  0.9597769423558896      
142 ;  0.9982187211953019 ;  0.9993753964270399 ;  0.00021052075631219948 ;  0.9988740017385535 ;  0.874310776942356 ;  1.0 ;  0.03752594206866671 ;  0.9651453634085212      
143 ;  0.9983629395191528 ;  0.9992938046721163 ;  0.00016296342650831146 ;  0.9989462465145809 ;  0.874310776942356 ;  1.0 ;  0.03652941920820717 ;  0.9657406015037593      
144 ;  0.998469847127016 ;  0.9993053504418559 ;  0.00016753091749199575 ;  0.9989715432157688 ;  0.874310776942356 ;  1.0 ;  0.04219050051975822 ;  0.9634486215538847       
145 ;  0.9983337607672838 ;  0.9993526440164284 ;  0.0001770290083508511 ;  0.9990053220481668 ;  0.874310776942356 ;  1.0 ;  0.03916242218525217 ;  0.9612556390977443       
146 ;  0.9985744501211528 ;  0.9993471142000933 ;  0.00016744409901167396 ;  0.9990051971174393 ;  0.874310776942356 ;  1.0 ;  0.0365095163370105 ;  0.9650701754385964       
147 ;  0.9982346931761624 ;  0.9993744867299327 ;  0.00018299094264861147 ;  0.9990638196573047 ;  0.874310776942356 ;  1.0 ;  0.04043532352286611 ;  0.9653533834586465      
